id,user,asset_type,asset_id,created_at
683024198108119597,ORG910,tweet,265767618113101184,2023-08-07 11:50:53.854951
46876086237020852,P1418P,opportunity,opr078,2021-10-25 18:54:11.050616
398463398949841278,P2463W,news,N439,2024-01-18 16:01:18.943488
22412076056477608,ORG3492,news,N316,2021-02-25 06:05:18.347634
828931406479209019,ORG2099,tweet,585755653150131479,2024-06-01 06:16:16.100985
700402860116859058,U3377L,news,N190,2022-08-18 10:51:13.928604
861878000937476217,ORG3311,news,N341,2023-12-09 21:30:41.609983
279199103029023568,U364H,opportunity,opr117,2020-12-31 13:21:39.625185
36627821050911559,U298P,capability,pro597,2020-06-29 21:53:55.290958
670620536347844203,P2410D,tweet,753163892581791222,2022-04-11 01:47:08.889751
584756544618723420,ORG3834,capability,serv146,2023-04-16 01:58:14.631235
345325544764615540,ORG1285,news,N376,2023-10-07 13:38:49.052117
511574663805313303,P898K,tweet,837723738564740176,2022-12-18 18:36:17.388786
62635951824225961,ORG1242,tweet,647204747143725687,2020-07-01 15:16:34.589460
828639764279619434,U3847Z,opportunity,opr082,2024-02-01 09:00:37.750600
64747321753983508,P1080X,opportunity,opr101,2023-03-29 20:05:53.003763
849955978751712951,U1797P,capability,pro309,2022-06-18 06:09:13.475077
461476652673634367,U1586R,event,EV041,2020-08-08 11:01:32.437313
17024788926091842,P1876J,capability,pro003,2023-01-19 23:10:56.489178
514499869667929330,U102P,capability,pro645,2024-07-17 03:51:55.903277
761512538207723527,P2489W,capability,serv560,2020-10-28 10:06:51.579561
898865165785983110,U212E,tweet,66368634121888703,2023-02-24 13:36:53.220715
637607096470619349,P2374I,news,N135,2022-04-14 15:03:27.281118
187223106822085311,ORG2122,capability,pro589,2022-05-23 21:59:48.545246
808123554583767254,ORG1065,tweet,671175130768304283,2022-12-30 04:23:10.930647
790287091949484252,U3541X,event,EV102,2020-02-29 16:12:40.411293
70882547499436100,P603C,news,N169,2021-12-01 14:09:20.487377
302056428773385389,ORG3322,capability,serv400,2022-08-22 06:50:45.263183
838347976907002816,ORG3500,news,N243,2022-05-15 04:55:52.773788
135423279198953570,U1609Q,opportunity,opr069,2021-11-28 21:27:47.039892
167754792191014181,U1659Q,news,N338,2020-03-31 05:00:31.212288
763738974148635835,P990P,opportunity,opr088,2022-08-23 14:20:28.240071
966380916672498796,P3741Y,capability,serv344,2021-05-01 03:08:52.505443
168570304800161560,P1557W,opportunity,opr053,2023-09-11 12:18:02.177643
314321543545632377,P2913A,opportunity,opr011,2021-10-07 22:45:45.603594
867065676925921093,ORG818,capability,pro281,2021-06-08 15:31:25.708416
235683247707288272,P3114G,capability,pro301,2020-12-26 23:16:20.604606
790130327937237862,P1129C,event,EV017,2020-07-23 05:00:17.374928
939216711197843851,P3257D,event,EV385,2023-08-04 00:47:11.148291
923868202782243261,U1505S,event,EV326,2022-07-03 03:50:21.139757
352578528633897140,P1523D,event,EV295,2021-03-31 14:48:34.129815
420609770282059908,U1851M,event,EV178,2021-03-31 21:05:03.209689
720929082363598575,ORG1378,news,N478,2023-05-22 19:43:48.913094
468945649299101856,P2895E,event,EV144,2023-09-17 23:38:16.167390
928871993855249393,U3606J,capability,serv048,2023-05-15 13:43:04.859418
50310189090439283,U2250Q,opportunity,opr011,2023-02-12 22:07:01.261707
513517865233697969,P3984T,event,EV061,2023-06-29 02:40:41.452174
18234541416301971,U2795N,capability,pro513,2022-03-25 02:05:44.629612
589290326971813565,U442Q,news,N091,2023-10-09 23:29:29.662165
114764295391625536,ORG3348,opportunity,opr060,2023-01-29 22:14:08.990087
899689811340937117,ORG3281,news,N386,2023-07-20 10:26:47.787889
663416030267080547,P3070A,capability,pro687,2021-01-14 06:34:26.404280
403978335697667337,U658D,capability,pro223,2022-07-03 13:51:11.994153
101229293490005528,U2689N,capability,pro659,2023-11-16 13:13:47.386561
914809734612648596,ORG1557,news,N346,2024-02-20 22:02:45.076871
794139238010884932,ORG3135,news,N016,2020-07-05 16:26:01.988648
476344334879600312,U1146T,capability,pro303,2022-10-03 23:58:19.137745
294727015455062718,U416F,opportunity,opr094,2023-07-31 19:53:18.321432
545126612338790331,U546L,event,EV123,2020-11-02 23:39:04.521910
28278959080496878,U3651G,news,N055,2021-02-23 07:52:20.155431
331076911312585592,U2428I,news,N301,2024-06-01 22:53:23.914334
594391713851883111,ORG2901,opportunity,opr069,2022-12-29 01:04:01.277724
448260533669973652,ORG2660,event,EV346,2022-05-23 06:35:11.723494
643893499006516019,U3530G,opportunity,opr103,2022-09-16 19:42:21.412432
523682655809836975,U2792J,tweet,874434943196294601,2022-05-27 00:08:11.374620
103387947422471203,P2536D,tweet,829894749029414816,2023-02-26 16:51:40.571591
393959258144792295,ORG3560,opportunity,opr117,2020-08-25 02:36:37.575556
748731006294152479,U1163P,event,EV432,2020-07-30 00:54:52.403702
660803513713623492,ORG3125,opportunity,opr042,2020-02-22 23:28:57.828589
167493724171075848,U3489M,news,N004,2024-03-16 23:10:10.052789
920317837338950823,ORG1194,news,N495,2023-11-15 00:20:40.661890
161929528473697956,P090D,news,N139,2022-09-01 14:48:46.361092
561412991334884272,ORG2237,tweet,350035213434435860,2020-02-11 23:20:27.109386
170902385591177703,U3465H,capability,serv470,2020-03-21 22:42:25.228227
737491424468672759,P1064Y,news,N052,2020-02-20 03:42:14.124789
246135284934279145,ORG3478,opportunity,opr038,2023-01-09 08:37:41.593763
318233548186196161,ORG3793,tweet,736200423030660584,2022-09-18 04:39:20.156795
444465771546109254,P1979U,tweet,372684936279907786,2020-09-06 13:18:05.931736
252854151871730058,U2093S,capability,pro071,2021-09-20 22:40:19.204714
180980944914694053,P1608A,event,EV468,2022-01-17 18:02:42.129309
229516799653683918,ORG864,capability,serv686,2020-03-14 10:56:55.128576
347719998299439151,P2062K,opportunity,opr118,2024-03-11 09:53:20.565335
643616730758959086,ORG775,news,N342,2021-02-23 15:01:52.400427
869132014818152354,U3484I,tweet,74953299236832380,2023-11-30 10:54:44.757898
246021255014240065,P732Q,tweet,666641536757761593,2023-10-27 10:40:56.136025
410196344649429590,U374S,event,EV253,2021-10-02 21:13:53.057183
164376957189455755,U2692F,news,N200,2020-04-06 10:37:29.992364
978195830093463434,P2520R,opportunity,opr070,2024-07-15 21:50:10.464137
333523094493661619,U157I,event,EV198,2022-12-14 23:29:35.959745
285742411629429832,P1723H,news,N178,2021-03-07 00:52:04.040538
445168612144110510,U3470D,capability,pro651,2022-12-12 21:34:24.763418
475973554307171938,P2622A,tweet,360899804505252022,2021-10-06 14:40:45.828799
468473756514519517,P1539K,capability,pro535,2022-04-16 16:03:41.869835
107322540903771634,P3060H,tweet,241036599595995516,2023-09-12 18:00:28.224114
440862747717552092,U3944C,capability,serv696,2020-11-17 01:28:38.116630
802391356397089067,P1707H,tweet,706145111643015307,2021-06-22 06:51:57.325528
683168493123241688,U2811D,event,EV410,2022-06-07 22:08:09.448090
680065167139356069,P1771Y,tweet,490948947354092272,2023-02-18 13:35:36.103400
455883550890809176,U3386Y,news,N382,2020-10-13 04:23:29.272841
130266594952297184,P198V,tweet,317088383387191592,2021-02-27 01:30:05.216219
237230860581885019,U2432X,capability,serv718,2024-07-28 16:32:19.203842
275956791780847840,U1719Q,news,N329,2021-09-03 15:42:20.639627
145106551459755855,U014G,tweet,876266276382285503,2021-11-17 02:12:38.208740
474140286443145665,U3688E,capability,serv520,2021-05-11 17:27:16.932462
127158468803018748,P2627D,event,EV489,2021-05-28 09:45:47.318126
118362849782284338,U2326W,news,N344,2022-07-18 01:42:47.064526
410166082467877678,U2496G,news,N108,2021-04-28 07:10:28.660226
288356940800630788,U1427P,opportunity,opr044,2023-05-07 21:32:01.053133
415021475336891974,U1592J,capability,serv606,2023-01-25 17:21:44.108503
31887423123697051,P2170Z,opportunity,opr119,2023-09-24 03:29:58.613398
80849959763636334,U985J,capability,pro071,2021-07-22 09:13:31.784447
98453506992037801,P3516Q,event,EV265,2024-05-22 14:25:45.316507
903452662404227808,P715M,event,EV252,2020-04-01 09:32:01.184275
79258103303785646,ORG1806,event,EV033,2021-09-16 05:11:08.079972
23875601418289940,P1746T,tweet,306420377510466958,2020-12-18 04:02:08.864752
173751596786007119,P1757I,news,N163,2023-01-27 07:56:38.317107
8303500500349830,U338U,opportunity,opr055,2022-12-15 21:38:47.877084
553202671640960808,P2311Y,opportunity,opr020,2022-12-24 10:51:53.663781
204453628812433849,P1613N,tweet,584959112495689184,2024-06-17 05:41:22.194596
961669888372446015,U546L,opportunity,opr106,2023-04-30 21:31:49.458053
829985439086044405,P2521V,news,N226,2021-03-03 05:04:21.859642
791520080219296868,ORG1961,capability,pro297,2022-01-14 22:39:12.909329
28838310959446428,U510V,tweet,940479455781726780,2022-07-19 09:48:50.724342
401403039652968863,U1817I,news,N280,2024-05-13 03:06:38.519647
918016817843250766,U370Y,news,N077,2024-05-09 07:57:42.841098
334554606510685966,P484Z,opportunity,opr071,2020-06-25 16:32:10.641958
451601431653315845,P1638V,opportunity,opr058,2020-11-04 07:52:58.890977
44447989912188909,P1984H,opportunity,opr066,2024-02-21 14:30:11.415403
459201191310734083,U3515B,event,EV282,2020-11-01 22:06:11.529457
166064873068426227,P650X,capability,serv496,2021-08-13 02:05:09.819322
428840377346738072,P1673F,news,N491,2021-07-04 16:52:38.636730
353128293741290259,P1035C,opportunity,opr112,2021-01-29 12:04:44.720248
749039970250554332,U3849U,event,EV090,2024-02-06 00:53:03.568773
32273162957470363,P1328R,opportunity,opr060,2024-05-05 05:37:57.781424
653999294465582096,P2214P,opportunity,opr105,2023-04-15 16:40:21.111693
88423592616314985,ORG1940,news,N420,2020-11-23 18:21:05.243837
428530051246667804,U2600P,tweet,960255743845863018,2020-07-03 11:29:03.650541
483484929201027967,P2260D,news,N121,2020-10-29 08:21:49.491641
235892076767888812,P477F,news,N023,2022-08-06 07:02:55.313324
247408670564887823,U3220Z,capability,serv400,2022-06-03 23:13:26.829470
264112726324163354,ORG1876,news,N060,2021-01-06 16:49:02.592301
575118248142865035,P3530G,opportunity,opr074,2023-09-13 04:45:56.691714
724663826575175840,P1327E,capability,pro581,2021-02-03 19:54:53.850170
831822004832948336,U3374U,news,N254,2023-03-03 17:21:33.207183
613118162434122894,ORG2845,event,EV392,2022-05-04 14:11:58.469762
711806434885833575,P374M,tweet,605621619231053711,2020-02-04 16:20:24.223731
211486671703834577,U609H,event,EV381,2023-12-30 03:07:13.532380
752306821748989542,U3122S,news,N292,2023-12-03 13:54:59.342205
597761089437001179,ORG3235,opportunity,opr119,2022-11-10 22:03:16.179134
747309599592983781,P180V,tweet,466158473805394011,2024-04-28 14:20:37.261144
166950237242997712,U3836F,tweet,818648819326243988,2022-08-11 20:12:18.219833
906720844155609063,U3214G,news,N248,2024-01-12 16:06:49.065989
101371494861812077,U062R,news,N170,2020-05-30 02:48:40.481472
6327705363593541,U3066N,news,N491,2021-11-16 21:15:55.577765
873377437954727328,U2193W,event,EV039,2020-06-18 04:25:12.637570
374343842596351559,ORG2070,opportunity,opr022,2023-03-16 07:26:14.687179
809368766697202606,P1805D,tweet,683689001393911669,2022-05-16 03:28:46.977638
903472250251245647,P2468Z,tweet,448954501729622795,2020-04-24 21:47:28.863012
104506475138377836,U1660K,capability,serv090,2020-08-17 02:10:42.833114
803172269788457879,U255X,tweet,337158969103610950,2020-09-12 07:42:56.553395
957296990619811162,U3534Q,tweet,215414157178895445,2022-10-08 18:27:50.571113
852764645204072879,P3990A,opportunity,opr089,2023-07-19 08:54:39.518481
632047723644199899,U2657E,news,N143,2023-04-18 07:44:01.573270
750410285098662452,ORG340,news,N483,2021-08-20 19:14:56.450040
173573148347642969,ORG2211,news,N075,2022-01-03 22:07:24.015735
574789105238128812,P1248T,news,N238,2020-09-20 08:13:46.276298
790971194955854514,U3588O,capability,pro281,2021-01-05 06:49:13.090312
749083458939833548,P1770E,capability,serv040,2020-06-20 13:26:03.853128
246287085791236025,P2938O,news,N223,2023-08-21 08:03:33.558224
356208213989165689,P1669N,news,N175,2023-11-13 02:06:44.497030
816460690770385477,U3521K,tweet,214399984953789201,2021-05-01 11:27:38.482484
576958720660458224,ORG1614,opportunity,opr023,2024-01-13 07:49:44.453858
545335697284380436,ORG2575,news,N250,2024-08-11 01:06:13.254772
930267635737722941,ORG3374,tweet,558660577295702368,2023-04-28 09:28:12.880576
300887323073636111,P1154K,tweet,177077816365893848,2024-01-02 12:06:39.567101
524725760823206074,P3293Z,event,EV131,2024-02-10 09:47:44.987011
423802979511402381,P1904P,news,N266,2020-01-25 17:11:42.041093
897511743945271440,U2269F,opportunity,opr043,2023-05-28 12:55:32.952727
630569521308851675,P1136W,opportunity,opr050,2023-08-21 00:59:34.567163
518163009005589017,P1462W,opportunity,opr094,2022-06-28 17:11:13.992041
161782581079446854,U1857S,news,N040,2020-11-17 18:51:12.949523
538932941879049376,P2837V,opportunity,opr017,2020-02-04 00:10:44.870896
472776871226608206,U2750P,capability,serv732,2022-03-04 08:39:16.633640
820261754766596999,U2409M,opportunity,opr061,2024-02-12 20:12:33.458553
679968706876811025,U1531U,tweet,289748205233318211,2021-02-21 07:00:08.711582
438572333293410944,P2297Z,news,N098,2024-07-01 16:14:42.982523
33818419665953308,ORG3193,opportunity,opr004,2023-08-20 21:53:26.500559
859842620091478084,U2946Y,news,N240,2023-05-12 15:59:29.458521
456861005055911860,P3721Z,tweet,121420800357921322,2024-05-07 20:25:21.011671
145119478314437818,P3974C,event,EV143,2021-10-04 17:18:59.272789
262521952671396403,U3528L,tweet,882340464896678437,2022-11-03 02:24:24.754383
974003879866688656,U2940R,opportunity,opr064,2021-03-18 16:16:50.284644
790897811320419005,ORG103,capability,serv232,2020-12-25 15:03:47.718322
909093055026062595,P2954T,tweet,731954323227359422,2023-08-05 01:00:24.222072
338032792858798739,P1878Z,opportunity,opr099,2022-05-11 17:56:39.000108
23667451368110954,P233V,capability,pro615,2021-10-07 07:25:44.621315
913738634149554788,P3053T,event,EV003,2020-02-19 21:24:29.372063
491120619348081352,P1676R,opportunity,opr111,2022-01-18 18:43:33.909849
411147438433722004,P2196I,opportunity,opr109,2020-03-20 02:39:08.774113
778167929473468967,P3876R,news,N211,2023-03-26 04:08:11.393879
276969134481814415,P1943V,opportunity,opr016,2022-09-27 00:34:47.420630
641676573383335912,P1266M,tweet,683630981150846293,2021-01-27 13:48:43.329751
59453831163195477,P2168D,event,EV224,2021-04-01 08:01:03.504540
427083375010028216,P2873G,opportunity,opr009,2023-03-08 14:23:13.360548
830974823703310009,U3049T,opportunity,opr110,2024-04-18 15:21:35.917404
69928748649585355,U748S,opportunity,opr002,2020-03-12 21:58:11.427707
250738577624756333,U252R,tweet,160332180024848559,2023-05-28 13:04:40.379103
815311945652512067,P808E,news,N370,2024-02-04 19:36:00.321267
407657068642109067,P3446L,capability,serv272,2020-02-02 20:27:57.283296
343895505824061576,U2781U,opportunity,opr099,2020-02-05 08:40:38.146137
714088612965581038,P3477H,event,EV116,2022-06-06 20:28:08.274012
209032720629842313,U166N,capability,serv422,2023-10-28 10:57:58.177237
549827289060015999,P147R,capability,serv176,2021-07-11 08:49:23.906180
346580531380152776,U1798S,event,EV272,2021-05-08 07:42:47.491320
113140893008494760,P2495S,opportunity,opr004,2024-03-11 16:04:18.928735
806598186241977868,P2627D,opportunity,opr120,2021-06-12 14:56:00.704842
758338928232013322,ORG3499,news,N315,2022-06-16 06:15:56.835564
874832910889636770,P2260D,event,EV188,2020-04-17 01:17:18.406413
998472896451341025,U464A,capability,pro687,2021-12-10 23:06:38.765374
991999580354650488,ORG3489,news,N264,2023-01-19 16:20:27.357844
469002968920508666,P2530K,event,EV134,2023-03-17 08:39:50.936155
522938894792873463,ORG2255,tweet,670581406099889031,2022-05-01 15:40:02.072285
364700576584229777,U1170T,capability,serv606,2021-10-16 20:24:17.336432
398793080321771520,U3131X,event,EV301,2020-04-06 02:28:49.303888
283123927227413544,U3357A,tweet,35527578536135172,2023-03-02 13:29:08.974261
310055273942441897,P3540P,news,N421,2022-04-26 10:04:29.386408
85233256620370443,U390T,news,N340,2022-03-16 00:15:29.813736
84550776174193507,U2090Z,tweet,421222192195146402,2021-01-27 04:19:47.866517
57316983517733467,P3558A,event,EV293,2021-03-22 04:01:15.546259
634236642798876283,P2493B,tweet,824586303849684633,2023-11-13 23:27:19.708222
55339157188331447,ORG257,event,EV182,2023-01-05 04:28:26.643446
826090215250154650,ORG1261,capability,pro347,2021-10-13 07:40:49.905796
452774435466716694,P2478Q,tweet,56694338150551812,2023-11-06 14:43:48.795835
741226838663323107,U2972H,event,EV439,2023-07-29 11:05:58.287024
892137977705450314,U2073W,news,N417,2020-04-08 16:15:42.046235
938312239773291884,U1056E,capability,serv634,2021-06-06 19:11:24.433227
231719880354964700,U3429G,capability,serv232,2024-06-23 16:59:50.702759
180799220957806106,U467Y,event,EV240,2024-04-22 19:33:04.131833
926858758149078368,U3086Y,tweet,142442021507587667,2022-10-22 22:14:02.319451
53080836413931732,P2469S,news,N069,2022-06-23 22:21:03.958984
854056104582597540,ORG3226,opportunity,opr075,2022-12-02 20:23:19.678082
33340187515770483,P1621W,opportunity,opr044,2023-03-30 02:18:51.416508
969892176684468707,P2734V,opportunity,opr111,2020-04-04 09:03:49.734807
635432207102805002,P839Z,news,N202,2022-06-26 19:02:53.067469
131718260260452369,ORG1071,event,EV290,2023-12-24 15:24:08.168972
629166346621021988,U2909C,news,N149,2021-05-27 00:21:04.001259
291561331069488271,U1982R,news,N288,2022-12-24 04:49:00.074404
419925819343657273,P3571X,news,N151,2021-02-12 03:05:30.230104
896179641695154298,P864R,capability,pro063,2020-10-22 21:20:22.697357
472560925146356369,P1750V,tweet,847364827224276299,2023-11-04 00:39:43.575706
222998992445905108,P2652L,news,N397,2020-02-27 12:40:00.448736
617636543187930801,U1232D,event,EV266,2023-08-11 15:50:20.209685
205061071183795914,P2908Y,event,EV204,2021-06-14 04:02:43.219110
70373561173522173,ORG2908,capability,pro209,2023-08-18 04:46:09.634458
564954473412215764,P946V,capability,pro087,2021-09-06 15:44:01.184269
221496069784668267,P3309U,tweet,192260235881554972,2022-06-03 05:40:25.516600
790705517871431475,P2839W,event,EV487,2021-11-16 23:23:46.953637
278242712546071650,P3839H,opportunity,opr003,2020-02-27 00:46:24.381106
584736767121263302,P2523K,news,N269,2022-01-31 08:20:09.926654
498718025209039115,P1235O,tweet,803770956080351641,2021-08-07 16:24:49.613068
159585242133251562,U255X,opportunity,opr099,2022-07-16 16:37:06.535307
258220386427429965,ORG699,news,N382,2020-06-21 22:36:24.785991
848166580677873842,ORG2424,opportunity,opr002,2021-06-22 00:18:33.844959
448976324056712983,U2632W,event,EV256,2021-01-22 20:46:34.684857
656368649868629531,P232B,event,EV489,2023-05-16 16:46:07.632925
453437808713288884,U2146C,capability,pro307,2024-07-21 01:45:30.478730
731507766703884373,U3879A,capability,pro531,2020-11-23 05:28:17.708143
671297646836511998,P3823O,tweet,376604517355785683,2024-05-27 15:08:13.351075
553853412848720607,U2247D,news,N022,2023-03-27 15:46:36.953260
849675205171999391,U2781U,opportunity,opr025,2023-12-10 07:55:32.770297
873979106419389397,U030C,tweet,801389990445528142,2021-03-22 17:43:44.946982
158395972391724429,U3934Z,tweet,745683551178746123,2020-01-23 01:02:19.695002
527599368791454102,ORG1570,news,N141,2021-01-30 12:37:38.581825
344254327494157668,P2864F,news,N387,2021-05-11 13:37:28.201655
756359202733279644,P2843G,tweet,454505406398984826,2021-07-28 05:08:31.333691
395442717904904869,ORG1181,tweet,948257391609168606,2021-03-09 11:00:43.820974
71401375497916764,P3711K,event,EV498,2022-07-21 04:34:41.389122
359620419713930527,U652G,opportunity,opr092,2023-06-02 02:47:19.662442
734144094164151998,P619Y,opportunity,opr047,2022-04-02 14:39:00.652045
781968770952496312,P1512S,tweet,11592419443921652,2024-03-05 09:02:30.601652
230218713445979340,P785Z,opportunity,opr095,2020-02-16 07:43:05.141211
273818845155430779,P2847J,opportunity,opr057,2022-03-09 00:56:17.975884
218242758796928792,P2683R,opportunity,opr025,2022-05-10 17:54:16.519274
877841992330039054,P2818G,news,N489,2020-10-15 23:09:32.844270
894281437809969639,ORG3519,event,EV007,2022-11-02 17:12:01.466275
670208805241776078,P2039Q,event,EV003,2021-12-16 18:58:41.503541
899533131491184102,U238Q,capability,pro097,2021-02-14 17:11:21.589747
806641562814061497,P3361S,opportunity,opr031,2021-09-06 00:52:37.906651
633019601834772722,P908W,event,EV184,2020-10-01 06:33:33.758721
3489237505571967,U520B,event,EV246,2022-02-15 07:49:35.294572
351327898070432443,P278P,event,EV139,2022-11-26 06:48:33.663263
415944145512465340,P441M,news,N272,2021-12-08 05:02:01.482100
809499512418428592,U313W,news,N016,2023-06-10 04:18:00.979929
998320795033177234,P2993A,news,N062,2024-05-27 21:14:18.362716
435703939168462228,P3038U,event,EV400,2020-06-29 04:40:20.275728
113301445909415284,P3386M,capability,serv286,2020-01-18 10:24:03.453286
448636417696724699,ORG1929,tweet,468815329172632809,2020-02-01 03:33:37.236545
811952807369117690,ORG919,tweet,416828082970872603,2021-10-15 19:16:51.509937
343350233660416893,U2249Q,event,EV453,2023-10-05 19:39:13.660221
184425625978766011,U888M,event,EV360,2020-11-02 14:33:54.638725
62573413669414349,P3549T,opportunity,opr007,2020-08-17 17:58:08.640735
254124265032825120,P1284T,opportunity,opr044,2021-04-29 12:34:20.255365
145224710510288400,P1382N,event,EV379,2021-02-22 10:23:08.045814
336784994741198289,P2427U,tweet,790703991813724481,2022-03-05 20:20:16.679403
399796002439051120,U3011H,news,N400,2020-03-04 18:24:09.799783
322568921603127879,P973H,opportunity,opr047,2021-07-25 13:38:39.271057
138684311786064864,U270W,news,N092,2021-05-02 12:30:59.094980
736494173789399592,U1095B,news,N288,2021-12-11 21:58:02.159984
973413574251729237,P409U,event,EV231,2020-02-10 14:18:30.095108
616084375296191986,U2602Z,tweet,641872847760693180,2021-06-24 17:02:26.770124
564723341005042055,U794B,capability,serv062,2021-03-09 08:21:27.945205
236169655277107339,P3700P,opportunity,opr034,2021-07-11 15:42:17.182845
115378478413454293,U1720H,event,EV243,2021-04-16 15:14:14.392278
756904368703807184,ORG3586,event,EV194,2020-12-05 16:15:32.243767
47860083524578889,ORG3876,tweet,110417019347930432,2021-05-27 11:40:07.693447
272322209468595236,U1562N,event,EV447,2022-04-02 07:10:07.139167
383495140083402700,P876W,news,N411,2024-04-19 12:13:45.936851
831748035060214380,U1681J,opportunity,opr117,2020-10-29 16:38:42.693664
211945797158214665,ORG1083,event,EV389,2024-03-21 12:22:46.977397
593186475428428708,ORG2005,tweet,108229835288576498,2022-03-30 18:48:12.969973
854834127495083898,P3061R,opportunity,opr100,2024-06-09 08:48:44.710528
926598499272754959,U2233D,event,EV315,2023-07-30 04:50:33.846103
500173748975228156,U2203N,opportunity,opr041,2021-11-17 16:46:25.531344
162811078427558020,ORG2741,tweet,191869073600021489,2021-08-05 05:53:29.454845
761320574590185906,ORG365,event,EV028,2021-02-22 08:41:53.574124
911534491756366702,P2486G,capability,serv130,2023-02-26 07:50:37.029470
194929137957574080,U520B,tweet,529552479252045066,2021-01-15 13:58:42.606533
766461386678971985,P293J,event,EV032,2023-12-22 17:37:40.708750
62428377419437157,ORG210,tweet,938255746520175828,2020-05-14 22:58:32.249217
639885091260520767,U3719I,news,N190,2020-09-02 04:21:13.276717
812391057853212731,U2569M,capability,pro645,2024-08-07 18:26:37.564811
12524080048262855,ORG2297,news,N465,2024-05-20 13:41:38.107792
227403213773588988,U1627I,news,N375,2022-03-27 12:47:00.227766
575257954391579159,P3825H,tweet,978778601332354506,2022-08-31 02:08:27.178481
853098715103337590,P3789N,news,N109,2021-07-14 02:34:51.571229
246914563892115973,U1824Z,opportunity,opr014,2023-08-01 01:45:45.301160
467579187220551346,U2480X,tweet,107461311368681511,2024-06-01 16:12:23.332558
850243322981463413,U727Y,capability,pro703,2022-09-14 18:14:15.172323
202076019120189755,U2513B,opportunity,opr007,2020-07-24 07:59:54.807493
365804322089254005,P3399Z,news,N092,2022-07-11 19:57:48.233351
977376525191528385,U097U,opportunity,opr066,2022-11-10 08:50:42.705949
963291194151999666,P199N,tweet,327933595324163714,2020-08-24 06:43:57.968811
401353057028199714,ORG2024,opportunity,opr003,2020-08-22 22:31:48.616529
574501821981964213,P1346G,event,EV414,2023-07-16 23:40:02.226501
658472198770484772,U1876I,news,N197,2022-02-04 09:08:13.726030
370823328135957947,U2648U,tweet,463037901613043090,2022-06-24 06:36:35.198683
295158882911422995,U3110M,event,EV399,2022-10-27 17:53:14.390142
172642893692275696,P119P,capability,serv696,2022-02-05 13:26:59.693557
476341300910439199,U3673N,event,EV169,2022-07-05 01:10:35.768630
718908230203102221,P2538J,tweet,679130627827809821,2023-11-14 18:31:47.880653
892761249331122199,P348T,opportunity,opr116,2023-06-12 07:44:41.225906
800070729675177179,P1299M,opportunity,opr006,2021-03-14 02:35:17.393934
91944936419965989,U241I,tweet,215517000061412769,2022-04-04 07:53:36.342020
811178854247636610,P2616F,news,N451,2022-07-13 01:42:26.131114
622211635602916213,P1711U,capability,pro523,2021-11-03 22:17:02.134048
163890373164024717,P1164R,opportunity,opr111,2021-11-22 13:31:38.395287
539409735942018742,P1067L,opportunity,opr087,2024-02-25 01:07:54.242110
503227253595911105,P3874M,capability,pro105,2022-03-09 16:32:05.454751
345497931646020787,ORG2584,event,EV356,2024-02-09 00:06:22.811142
438484632999043737,P3513W,opportunity,opr057,2023-03-01 03:38:04.705046
525105754979484956,ORG409,tweet,837524203929999419,2022-09-23 20:29:21.094645
831027665473593525,U2088M,tweet,260119339113377861,2024-04-14 11:50:38.723366
370181474039313873,U2804T,opportunity,opr081,2022-08-24 17:54:04.672172
484404232025869175,ORG3825,capability,serv606,2021-04-09 07:44:25.110032
519103428936174461,U123H,event,EV375,2023-03-25 00:21:17.417511
63006669166871772,U2060G,news,N266,2021-11-07 08:33:00.753864
191263079532764285,P3511H,opportunity,opr010,2021-05-10 02:28:42.073030
330301817717859168,ORG1250,tweet,855697049659334023,2020-05-23 03:49:49.499282
453476401926988323,U1095B,news,N374,2021-10-11 07:28:13.889825
880429142287049128,U1675R,event,EV390,2024-07-22 16:19:20.030768
20952538848292306,ORG2341,tweet,885891030279967160,2022-09-01 06:07:16.139609
831320262857566394,P1440H,tweet,432384879177783568,2023-11-01 12:33:05.935711
573529134684844478,U469F,opportunity,opr120,2024-06-23 18:04:41.013354
359868795780097691,U1052H,opportunity,opr079,2020-03-26 01:29:45.074184
447795044118191224,P3179D,opportunity,opr069,2022-02-22 01:16:30.586239
221293551307524801,ORG1206,opportunity,opr031,2023-11-07 21:55:16.556343
971565098197956901,U2373D,opportunity,opr092,2022-11-24 03:18:16.271464
467626493500085352,P892E,opportunity,opr078,2023-12-01 03:15:09.628885
374300233622973739,U1805U,news,N192,2021-10-18 20:08:46.104128
559616788579098598,ORG1096,opportunity,opr100,2022-08-09 18:36:03.269922
289890170700815646,U1624O,event,EV445,2022-05-03 07:08:30.294801
739682512510256078,P2903A,news,N258,2021-11-10 12:53:02.273923
950903901879891698,ORG2329,opportunity,opr070,2024-04-06 16:46:24.806624
524307613715679011,U809V,tweet,702096027601596773,2020-09-07 17:47:35.094604
204445173219582184,P515E,event,EV184,2020-05-27 22:44:27.929577
5613187817471200,ORG2182,opportunity,opr056,2023-02-23 16:35:16.715763
897852952710884792,U2283B,capability,serv202,2021-12-07 00:43:55.702808
313507959642232682,U035B,event,EV296,2023-06-07 23:18:58.980107
145978771967343951,U1503P,news,N076,2024-03-01 03:53:34.235375
154946422376853374,P3586I,tweet,566755165482883103,2023-10-06 08:26:06.235934
439125250514653126,ORG3022,capability,serv368,2022-09-29 22:26:55.369086
