id,admin,name,email,bio,image,slug,addresses,locations,founded_date,website,phone_code,phone_number,linkedin,twitter,industry,cost_cutting_priorities,promotion_channels,business_goals,annual_revenue,competitors,awards,certifications,joining_reason,capabilities,opportunities,completion_status,created_at,updated_at
ORG276,3295,Santiago and Sons,acostajonathan@blackburn.com,Operative next generation capability,,dog-wrong-try,"('-17.89757540', '178.20715980')","Fiji Islands, Naitasiri",1977-03-11,http://www.archer.info/,679,4969852080913,https://www.robbins.org/,http://anderson.org/,Public Relations,"[""Outsource Video Production""]","[""White Papers and eBooks"", ""Social Media"", ""Content Marketing"", ""Product Launches""]","[""Achieve Strong Cash Flow Management"", ""Lead Industry in Technological Innovation"", ""Invest Heavily in R&D""]",382998813.92,"[""The Flowr Corporation"", ""CannTrust Holdings""]",[],[],Innovative coherent knowledgebase,"Pro021,Pro221,Serv138,Pro119,Pro055","OPR117,OPR095",Complete,2022-06-12 03:01:37.839705,2023-08-14 20:07:56.540761
ORG277,2525,Holden Ltd,latoyafoster@harper.info,Progressive reciprocal leverage,,treatment-party,"('55.33077140', '9.09249030')","Denmark, Region of Southern Denmark",1997-06-23,http://murray.com/,45,4458714599848,http://www.miller.com/,http://www.ross-norris.info/,Logistics,"[""Reduce Sales Team Size""]","[""LinkedIn"", ""Community Events"", ""Social Media Influencers""]","[""Capture 20% Market Share""]",495519288.61,"[""Jushi Holdings"", ""TerrAscend""]","[""Top Performance in Data Science Algorithms"", ""Excellence in Data Management"", ""Best Use of Real-time Data in Analytics""]","[""Event Coordinator""]",Networked needs-based functionalities,"Pro227,Pro181","OPR117,OPR033",Complete,2023-07-29 20:32:14.598500,2023-11-15 15:31:20.180600
ORG278,1777,Miller Inc,lhernandez@ramirez.com,Grass-roots motivating benchmark,,factor-north,"('46.58921900', '15.02460210')","Slovenia, Dravograd Municipality",1997-08-05,https://www.shelton.net/,386,5070316816818,https://berger-murphy.com/,https://moran-meyer.info/,Solar,"[""Optimize Clinical Trials"", ""Optimize Ground Transportation""]","[""Facebook""]","[""Reach International Markets""]",309334706.56,"[""Jushi Holdings""]","[""Data Storage Efficiency"", ""Outstanding Achievement in Data Security""]","[""Retail Specialist"", ""Wellness Coach"", ""Delivery Specialist""]",Optimized well-modulated circuit,Pro307,"OPR060,OPR021",Complete,2022-02-06 09:47:30.990843,2024-07-19 06:33:12.246169
ORG279,1162,Trevino PLC,qhuffman@smith.com,Versatile discrete product,,bed-personal-blue,"('17.12577590', '-62.56198110')","Bermuda, Saint George's",1972-10-30,https://www.key.com/,1-441,0487148749023,https://davidson.org/,https://miles-craig.com/,Screenwriters,"[""Minimize Print Advertising"", ""Streamline Sales Training""]","[""Influencer Marketing"", ""Customer Alerts"", ""Magazines""]","[""Achieve Carbon Neutrality""]",627317618.77,"[""Indiva"", ""Innovative Industrial Properties""]","[""Top Data Science Innovation Award"", ""Best Use of Analytics in Business Strategy"", ""Micro-Level Analysis Excellence""]","[""Social Media Manager"", ""Cultivation Consultant""]",Profound explicit productivity,"Serv230,Pro241","OPR115,OPR109,OPR027",Incomplete,2020-07-27 05:21:46.759518,2020-12-12 21:25:28.233912
ORG280,2862,Christensen-Hill,ggilbert@ellison-campos.net,Enhanced optimizing algorithm,,church-industry,"('77.87497250', '20.97518210')","Norway, Svalbard",1972-01-11,http://evans.info/,47,6086174417833,https://www.davis-johnson.biz/,http://torres.com/,Transportation/Trucking/Railroad,"[""Optimize Branding Partnerships""]","[""Customer Alerts"", ""Drip Campaigns"", ""Blog""]","[""Achieve Strong Cash Flow Management"", ""Increase Customer Lifetime Value"", ""Maximize Company Valuation"", ""Enhance Brand Perception and Trust""]",142303092.66,"[""High Times""]","[""Exceptional Contribution to Predictive Analytics""]","[""Six Sigma Black Belt"", ""Teacher"", ""Employee Wellness Coordinator""]",Organic static strategy,Serv176,"OPR066,OPR075,OPR025",Complete,2020-03-06 20:43:44.904877,2024-07-16 03:19:49.392982
ORG281,1454,Simpson-Decker,kristin49@campos.biz,Assimilated fresh-thinking open system,,check-daughter,"('-8.94461680', '160.90712360')","Solomon Islands, Malaita Province",2007-12-21,https://mays-wright.info/,677,4965804508866,http://www.gray.com/,http://www.harrison-wolf.biz/,Structural Clay Product Manufacturing,"[""Consolidate Software Licenses"", ""Prioritize Essential Professional Development Courses""]","[""Industry-Specific Platforms"", ""Referral Programs""]","[""Increase Brand Recognition and Loyalty""]",535952132.57,"[""CannaRoyalty Corp"", ""CannAmerica Brands"", ""Liberty Health Sciences"", ""1933 Industries""]","[""Best Data Science Collaboration"", ""Top Data Science Innovation"", ""Excellence in Data Management Solutions""]",[],Down-sized national core,"Pro219,Serv074,Serv040","OPR080,OPR118,OPR026,OPR095,OPR064",Complete,2024-02-24 19:59:20.162364,2024-03-07 05:52:35.799013
ORG282,284,Rivas PLC,richardmora@hardin.net,Re-contextualized secondary knowledge user,,rate-method-letter,"('18.03333300', '-63.05000000')",Sint Maarten (Dutch part),2009-09-19,https://www.lawson.info/,1721,9524264429205,https://www.williams.com/,http://www.wong.biz/,Supply Chain,"[""Optimize Trade Show Sponsorships""]","[""Retargeting Campaigns"", ""Customer Alerts"", ""Television Advertising""]","[""Build Strong Community Partnerships"", ""Implement Comprehensive CRM Systems"", ""Reach International Markets"", ""Achieve Synergies Through Mergers""]",311124382.22,"[""Vireo Health"", ""Indiva""]","[""Outstanding Achievement in Predictive Modeling"", ""Top Data Science Collaboration Award""]","[""Supply Chain Manager""]",Persevering client-server database,"Serv332,Pro023","OPR064,OPR034,OPR115",Incomplete,2021-04-13 12:13:00.782845,2023-07-08 12:29:07.359247
ORG283,329,Wolfe Group,bshort@williams.net,Inverse exuding migration,,similar-art-field,"('54.23694410', '44.06839700')","Russia, Republic of Mordovia",1972-08-22,https://www.dixon.com/,7,1745153226559,http://www.roberts-robinson.org/,https://flynn.com/,Business Equipment and Supplies,"[""Optimize Trade Show Sponsorships"", ""Optimize Server and Networking Equipment Usage""]","[""Corporate Announcements""]","[""Lead Industry Forums and Discussions"", ""Lead Industry in Technological Innovation"", ""Engage in Significant Community Development Projects"", ""Launch 10 New Products""]",112793053.61,"[""Vivo Cannabis"", ""Planet 13 Holdings"", ""CannAmerica Brands""]","[""Data Storage Efficiency"", ""Hypothesis Testing Excellence"", ""Best Data Analytics Platform Innovation""]","[""Organizational Development Consultant"", ""Certified Internal Auditor (CIA)""]",Synergistic empowering Local Area Network,Pro029,"OPR027,OPR024",Complete,2024-03-25 08:52:15.594747,2024-06-08 15:13:25.305307
ORG284,565,"Smith, Porter and Foley",hesserin@hebert.info,Exclusive stable workforce,,citizen-necessary,"('-15.36571290', '29.23207840')","Zambia, Lusaka Province",1996-02-09,http://www.harris.com/,260,5108755241667,https://www.ponce-dennis.info/,http://www.richards.com/,Desktop Computing Software Products,"[""Optimize Cloud Services"", ""Optimize Equipment Purchase and Maintenance"", ""Limit Conference Fees""]","[""Google Ads""]","[""Reduce Debt-to-Equity Ratio"", ""Form Key Strategic Alliances"", ""Develop a Strong Leadership Pipeline""]",337839720.79,"[""Innovative Industrial Properties"", ""Cresco Labs"", ""Trulieve Cannabis""]","[""Asset Acquisitions Recommendation Excellence"", ""Best Use of Data in Predictive Analytics""]","[""Medical Specialist"", ""Certified Quality Engineer (CQE)"", ""HVAC Technician""]",Synergistic well-modulated knowledgebase,"Pro123,Serv140,Serv058","OPR089,OPR080,OPR119,OPR003,OPR011",Incomplete,2024-07-03 01:14:33.392457,2024-07-27 08:46:01.715976
ORG285,3758,Garrett Group,steeleeric@perkins-clark.net,Operative transitional alliance,,place-month-still,"('32.66747600', '69.85974060')","Pakistan, Federally Administered Tribal Areas",2009-02-02,https://www.logan-strong.biz/,92,9676993058087,https://evans-barker.com/,https://moore.com/,Schools,"[""Optimize Carbon Offset Programs"", ""Extend Life of Computers and Laptops"", ""Focus on Key Intellectual Property Protection""]","[""LinkedIn"", ""Sponsorships""]","[""Ensure 100% Regulatory Compliance""]",762890954.33,"[""Green Thumb Industries""]","[""User Behavior Prediction Excellence"", ""Outstanding Achievement in Analytics for Business Strategy""]",[],User-friendly homogeneous open architecture,Serv362,"OPR108,OPR053,OPR070,OPR096",Complete,2021-10-28 05:21:05.080111,2023-07-17 05:27:49.629308
ORG286,498,Massey Ltd,unguyen@turner.org,Reduced client-server attitude,,according-public,"('-54.50000000', '-37.00000000')",South Georgia,1984-08-16,http://www.chambers.net/,500,5601894187163,http://www.fisher.biz/,https://www.choi.biz/,Motion Pictures and Film,"[""Use Cost-Effective Research Materials and Supplies"", ""Limit Overtime Pay""]","[""Partner Websites"", ""Remarketing Campaigns""]","[""Develop Proprietary Technology Solutions"", ""Promote Sustainable Sourcing"", ""Maintain High Credit Ratings""]",747018159.41,"[""Green Thumb Industries"", ""The Supreme Cannabis Company"", ""Supreme Cannabis""]","[""Best Data Analytics Platform Innovation""]",[],Focused intermediate help-desk,"Serv140,Serv312","OPR075,OPR031",Incomplete,2020-07-01 15:01:52.761645,2022-12-30 20:15:10.804655
ORG287,3448,Fitzgerald-Lewis,mwilliams@white-thomas.org,Synchronized asymmetric product,,traditional-part,"('33.84626620', '35.90194890')","Lebanon, Beqaa",1978-07-14,http://www.gardner-jones.com/,961,1033669551762,http://www.carlson-lindsey.org/,http://keller.biz/,Baked Goods Manufacturing,"[""Optimize Workers' Compensation Coverage"", ""Optimize Warranty Services"", ""Minimize Print Advertising""]","[""Facebook"", ""Partnerships"", ""Trade Shows and Events""]","[""Increase Employee Engagement and Satisfaction"", ""Expand Market Share Through Acquisitions"", ""Increase Number of Retail Locations""]",402425344.65,"[""High Times"", ""iAnthus Capital Holdings"", ""The Flowr Corporation"", ""Green Thumb Industries""]","[""Top Data-Driven Strategic Planning"", ""Outstanding Achievement in Data Science Models""]",[],Secured actuating algorithm,Pro049,"OPR008,OPR011,OPR022",Complete,2022-07-22 19:39:41.767620,2022-07-25 15:39:28.743890
ORG288,2751,Williams-Clark,michaelbuck@hartman.biz,Virtual heuristic encryption,,beautiful-style,"('-2.06800880', '15.40680790')","Congo, Plateaux Department",2008-06-30,http://griffith-chavez.biz/,242,2422746435663,https://www.benson.com/,https://moore-moore.com/,Farm and Heavy Construction Machinery,"[""Optimize Branding Partnerships"", ""Optimize Trade Show Sponsorships"", ""Limit Litigation Costs""]","[""Panel Discussions"", ""Facebook"", ""Workshops""]","[""Implement Comprehensive Training Programs"", ""Increase Number of Retail Locations"", ""Reduce Debt-to-Equity Ratio"", ""Increase Return on Investment (ROI)""]",533247054.16,"[""Indiva"", ""Tweed""]","[""Outstanding Achievement in Data Integration"", ""Best Data Privacy and Security Practices"", ""Outstanding Data Science Performance Award""]","[""Delivery Specialist""]",Managed fault-tolerant knowledgebase,Serv194,"OPR058,OPR103,OPR026",Incomplete,2021-02-24 19:59:51.802790,2021-05-17 05:42:02.851866
ORG289,1871,Washington-Turner,ypatton@white.com,Team-oriented full-range help-desk,,they-region-radio,"('9.71918670', '1.67606910')","Benin, Donga Department",2003-11-16,https://www.delgado-thompson.com/,229,2341146932777,http://www.nelson-peters.com/,http://www.baker.com/,HVAC and Refrigeration Equipment Manufacturing,"[""Focus on Essential Quality Control"", ""Prioritize Key R&D Projects""]","[""Industry Journals"", ""Annual Reports""]","[""Develop a Strong Leadership Pipeline""]",510489846.52,"[""The Supreme Cannabis Company"", ""Cresco Labs""]",[],"[""Change Management Specialist"", ""Water Management Specialist"", ""LEED (Leadership in Energy and Environmental Design)""]",Automated exuding success,Serv222,"OPR023,OPR039",Complete,2021-05-19 07:42:30.399042,2022-05-21 15:41:34.218105
ORG290,3889,Watkins-Hernandez,lthomas@simpson-merritt.com,Fully-configurable non-volatile productivity,,person-west-simply,"('-21.23333333', '-159.76666666')",Cook Islands,2006-03-27,http://www.armstrong-perry.com/,682,5939995031345,http://adams-christensen.com/,http://peterson.com/,Gold,"[""Cut Back on Radio and TV Advertising"", ""Prioritize Essential Professional Development Courses""]","[""Workshops""]","[""Automate Key Production Processes"", ""Build Strong Community Partnerships"", ""Support Local Economic Development""]",931208966.21,"[""High Times"", ""OrganiGram Holdings"", ""Green Thumb Industries"", ""Jushi Holdings""]",[],"[""Topicals Specialist"", ""Supply Chain Manager""]",Realigned multimedia function,"Serv054,Serv178",OPR089,Complete,2024-06-27 11:56:03.511024,2024-07-10 13:05:00.555996
ORG291,3250,Brown PLC,leedrew@ford-barry.net,Multi-tiered foreground parallelism,,occur-nor,"('47.07956710', '8.16624450')","Switzerland, Lucerne",2001-10-10,http://smith.com/,41,8938919058685,https://www.williams-humphrey.com/,https://www.weber.net/,Mortgage Finance,"[""Limit Overtime Pay"", ""Simplify Environmental Audits"", ""Refinance Loans for Better Interest Rates""]","[""Charity Partnerships"", ""Community Forums""]","[""Expand Product Lines"", ""Achieve Synergies Through Mergers""]",549513386.13,"[""TerrAscend"", ""Vivo Cannabis"", ""Aleafia Health"", ""Hexo Corp""]","[""Top Data Science Collaboration Award"", ""Excellence in Customer Data Management""]",[],Decentralized asymmetric collaboration,"Pro277,Serv304,Serv184","OPR001,OPR077,OPR054,OPR041,OPR105",Incomplete,2024-03-14 07:10:17.309178,2024-06-30 17:24:23.537964
ORG292,172,Fry-Barnes,fboyer@payne.biz,User-friendly leadingedge frame,,body-actually,"('29.30567160', '48.03076130')","Kuwait, Hawalli",2013-10-15,http://roberson.com/,965,7019962634365,http://johnson.com/,https://johnson.com/,Logistics and Supply Chain,"[""Optimize Trade Show Sponsorships""]","[""Industry News"", ""Co-Branding Initiatives"", ""In-Feed Ads""]","[""Identify and Acquire Strategic Competitors"", ""Lead Industry in Product Innovation"", ""Achieve 95% On-Time Delivery"", ""Achieve Sustained Profitability""]",442718840.55,"[""The Flowr Corporation"", ""CannAmerica Brands"", ""Trulieve Cannabis""]","[""Excellence in Big Data Solutions Implementation"", ""Best Use of Data in Predictive Modeling""]",[],Public-key radical neural-net,"Serv130,Serv358","OPR007,OPR072,OPR092",Complete,2023-11-26 07:02:58.160519,2024-07-20 17:01:22.579494
ORG293,2302,Lucas-Wilson,vmorris@young.net,Cross-platform multi-state structure,,science-security,"('60.11666700', '19.90000000')",Aland Islands,1971-03-09,https://spencer-hill.org/,358-18,8647601342771,https://ortiz.com/,http://www.marsh-russo.com/,Artificial Rubber and Synthetic Fiber Manufacturing,"[""Reduce Utility Usage (Electricity, Water, Gas)"", ""Optimize Cloud Services""]","[""Transit Ads"", ""Videos"", ""Magazines"", ""Sponsorships""]","[""Expand into Adjacent Market Segments"", ""Develop a Strong Brand Portfolio"", ""Achieve High Brand Equity"", ""Increase Number of Retail Locations""]",892518784.15,"[""The Supreme Cannabis Company""]",[],"[""Legal Consultant""]",Monitored bandwidth-monitored challenge,"Pro081,Serv084,Pro037","OPR063,OPR102",Complete,2022-07-02 03:12:33.372011,2023-02-06 23:26:37.571312
ORG294,191,Delgado-Smith,joseph55@jordan.com,Monitored motivating forecast,,court-call-third,"('11.10543360', '42.37047440')","Djibouti, Dikhil Region",1995-08-03,http://thompson.com/,253,2673116612018,https://www.hicks.com/,https://www.williams.biz/,Vocational Training,"[""Automate Call Center Operations""]","[""Transit Ads"", ""Dynamic Retargeting Ads"", ""Pay-Per-Click (PPC) Advertising"", ""Referral Programs""]","[""Enhance Diversity and Inclusion"", ""Expand Product Lines"", ""Attract Top Industry Talent""]",589126688.65,"[""Cronos Group"", ""Jushi Holdings"", ""Vivo Cannabis"", ""Charlotte's Web Holdings""]",[],"[""Farm Manager"", ""Retail Specialist""]",Exclusive intermediate attitude,"Pro079,Serv046",OPR042,Incomplete,2024-01-19 06:24:46.245426,2024-01-24 14:09:35.604038
ORG295,2255,"Martinez, Little and Wilson",nunezsherri@stout.com,Triple-buffered needs-based encryption,,plant-across-check,"('13.80180740', '-7.43813550')","Mali, Koulikoro Region",1972-01-28,https://www.mann-watson.com/,223,9052409251831,https://www.lane-richardson.com/,http://davis.com/,Vocational Training,"[""Optimize Per Diems""]","[""Newspapers"", ""Customer Alerts""]","[""Build Strong Community Partnerships"", ""Develop a Strong Leadership Pipeline"", ""Enhance Brand Perception and Trust"", ""Develop Proprietary Technology Solutions""]",748861049.21,"[""Canopy Growth Corporation"", ""Wayland Group""]","[""Outstanding Achievement in Analytics for Healthcare"", ""Exceptional Performance in Data Management Solutions""]",[],Up-sized analyzing synergy,"Pro205,Pro033,Pro283,Serv268","OPR089,OPR118,OPR061,OPR114,OPR017",Complete,2023-10-10 10:28:08.100374,2024-03-08 03:28:13.280077
ORG296,2427,Bailey Group,jmartin@hoffman.com,Down-sized exuding model,,cold-wind-decade,"('44.94855950', '23.24270790')","Romania, Gorj County",1980-01-30,https://www.walker-cole.biz/,40,8492597640042,http://wood.com/,http://shaffer.com/,Waste Management and Remediation Services,"[""Use In-House Compliance Audits""]","[""Posters"", ""Annual Reports""]","[""Expand into Adjacent Market Segments"", ""Capture 20% Market Share"", ""Achieve Synergies Through Mergers"", ""Expand Partnership Ecosystem""]",361577887.15,"[""Acreage Holdings"", ""Aurora Cannabis"", ""Neptune Wellness Solutions""]",[],"[""Lighting Technician"", ""CISM (Certified Information Security Manager)"", ""Customer Insights Specialist""]",Phased full-range benchmark,"Pro367,Pro219,Pro085,Serv222,Serv080","OPR020,OPR050,OPR065,OPR056",Complete,2020-02-28 17:14:39.471559,2020-08-18 19:03:39.673337
ORG297,103,Buck LLC,seanrodriguez@rodriguez.com,Team-oriented web-enabled website,,party-middle-apply,"('52.93991590', '-106.45086390')","Canada, Saskatchewan",1997-08-14,https://www.brown.com/,1,4373683131523,http://vincent-newman.info/,https://stanley.biz/,Airports and Air Services,"[""Automate Cybersecurity Solutions"", ""Freeze Hiring""]","[""Blog Posts"", ""Retargeting Campaigns"", ""Industry Journals""]","[""Develop a Strong Brand Portfolio"", ""Enhance Diversity and Inclusion"", ""Double Customer Base"", ""Secure Speaking Engagements at Major Conferences""]",369602735.37,"[""Innovative Industrial Properties""]","[""Best Advanced Analytics Tool"", ""Outstanding Achievement in Data Security""]","[""Retail Specialist"", ""Topicals Specialist""]",Enterprise-wide actuating framework,Serv240,"OPR120,OPR076,OPR112,OPR017,OPR093",Complete,2020-07-09 15:08:59.342763,2024-01-17 20:45:45.056890
ORG298,714,Sims Group,rowemargaret@smith-walker.com,Monitored object-oriented forecast,,happy-same-bank,"('49.25873930', '39.81544630')","Russia, Volgograd Oblast",1982-11-07,https://www.gomez.com/,7,4501841189214,https://miranda-scott.info/,http://walker.biz/,Health and Human Services,"[""Optimize Equipment Purchase and Maintenance""]","[""Banner Ads"", ""Online Marketplaces"", ""Internal Newsletters"", ""Resource Center""]","[""Increase Employee Engagement and Satisfaction"", ""Increase Digital Marketing ROI"", ""Increase Customer Lifetime Value""]",139996391.21,"[""Planet 13 Holdings"", ""Wayland Group"", ""Acreage Holdings"", ""Canopy Growth Corporation""]","[""Innovation in Data Strategy""]","[""CFA (Chartered Financial Analyst)"", ""Sustainability Specialist""]",Networked 4thgeneration adapter,"Pro295,Pro349","OPR066,OPR008,OPR090",Complete,2023-07-13 16:45:39.466468,2023-12-31 03:21:43.477037
ORG299,3020,Gray Ltd,tcarter@rodriguez.com,Stand-alone homogeneous infrastructure,,adult-save-safe,"('7.61013780', '1.05861350')","Togo, Plateaux Region",2008-12-31,http://combs-jackson.com/,228,1129974352774,http://miller-meyers.com/,https://www.kelly-hanson.com/,Industrial Machinery Manufacturing,"[""Lower Search Engine Marketing (SEM) Spend"", ""Streamline Sponsorship Activation Costs""]","[""Promotional Emails"", ""Social Media Influencers"", ""Industry-Specific Platforms"", ""Video Marketing""]","[""Develop a Robust E-Commerce Platform"", ""Engage in Significant Community Development Projects"", ""Become an Industry Thought Leader"", ""Achieve Certifications and Accreditations""]",505875306.08,"[""Aleafia Health"", ""The Green Organic Dutchman"", ""Green Thumb Industries"", ""Wayland Group""]","[""Top Data Science Excellence Recognition"", ""User Satisfaction Measurement""]","[""Organizational Development Consultant""]",Multi-lateral 24hour support,"Serv122,Serv114","OPR115,OPR030",Complete,2023-07-21 20:26:09.120639,2024-07-12 10:00:50.705601
ORG300,1893,Dixon Group,jonesryan@mcbride-ellis.net,Assimilated user-facing instruction set,,pay-side-put-other,"('36.50181850', '48.39881860')","Iran, Zanjan",1988-07-06,http://www.harvey.net/,98,6068042228501,https://www.curtis-baldwin.com/,https://www.morris-aguilar.com/,Utilities - Diversified,"[""Outsource Video Production""]","[""Amazon""]","[""Expand Intellectual Property Portfolio"", ""Achieve 95% On-Time Delivery"", ""Increase Supplier Collaboration""]",943827761.46,"[""Canopy Growth Corporation"", ""Curaleaf Holdings""]","[""Top Achievement in Statistical Analysis"", ""Most Innovative Recommendation Engine""]","[""SPHR (Senior Professional in Human Resources)"", ""Cultivation Consultant"", ""CPA (Certified Public Accountant)""]",Stand-alone 4thgeneration Graphic Interface,"Pro087,Serv200,Pro241,Pro111","OPR044,OPR099",Incomplete,2020-01-20 02:02:08.422969,2023-10-02 08:16:02.040602
ORG301,2067,Walton-Harris,ericagomez@gardner.biz,Digitized hybrid info-mediaries,,account-lead,"('40.96308140', '43.81024610')","Armenia, Shirak Region",2011-11-24,http://payne.net/,374,4581404949361,https://www.wilson-glass.com/,https://moran.org/,Freight and Package Transportation,"[""Negotiate Better Rates for Raw Materials"", ""Reduce Social Media Advertising Budget""]","[""Sponsorships"", ""Community Forums""]","[""Adopt Advanced Digital Technologies""]",615607034.63,"[""Emblem Cannabis"", ""Wayland Group"", ""Valens GroWorks""]","[""Top Performance in Data Science Algorithms"", ""Prescriptive Analytics Achievement""]","[""CFA (Chartered Financial Analyst)""]",Horizontal transitional hierarchy,"Pro039,Pro309,Pro297,Pro275","OPR106,OPR063,OPR018",Incomplete,2023-12-16 07:48:58.947047,2024-03-27 09:29:11.516150
ORG302,25,"Morris, Lester and Decker",dominguezpamela@cox-richardson.com,Innovative user-facing forecast,,child-involve,"('-19.03333333', '-169.86666666')",Niue,1972-02-20,https://crawford.info/,683,1045848883366,https://rhodes.com/,https://delgado.com/,Furnishings,"[""Refinance Loans for Better Interest Rates"", ""Optimize Health Insurance Plans""]","[""Affiliate Networks"", ""Infographics"", ""Panel Discussions""]","[""Explore Merger Opportunities""]",671843676.29,"[""Cresco Labs""]","[""Best Asset Performance Analytics Recognition"", ""Outstanding Data-Driven Marketing Campaign"", ""Best Use of Real-time Data Solutions""]","[""ISO 27001 (Information Security Management)"", ""Safety Officer"", ""Laboratory Technician""]",Open-architected incremental capability,"Serv246,Serv356,Serv136,Serv012",OPR058,Complete,2021-03-20 00:30:04.802405,2023-12-25 07:50:22.847013
ORG303,3305,Brennan Group,phelpsmichael@barton.net,Open-architected responsive Graphical User Interface,,end-its-lead-head,"('55.46325180', '11.72149790')","Denmark, Region Zealand",1992-03-16,https://www.gonzalez.com/,45,6703819118489,http://long-henderson.biz/,https://anderson-mullins.com/,Public Policy,"[""Optimize Seminar and Workshop Participation""]","[""Influencer Marketing"", ""Journalist Outreach"", ""Referral Programs""]","[""Invest Heavily in R&D"", ""Develop Comprehensive Loyalty Programs"", ""Automate Key Production Processes""]",806209744.23,"[""TerrAscend""]","[""Top Achievement in Statistical Analysis"", ""Comprehensive Data Analysis Excellence""]","[""Product Sales Specialist""]",Compatible 3rdgeneration matrix,"Pro283,Serv118","OPR005,OPR021",Incomplete,2023-06-06 11:17:54.284827,2024-07-16 23:09:03.969853
ORG304,548,Newman-Richardson,johnathan03@ward-lewis.biz,Synergistic systemic middleware,,clear-father-bed,"('4.87193190', '21.28450250')","Central African Republic, Basse-Kotto Prefecture",1970-10-31,http://oneill-rodriguez.com/,236,0779346093512,https://www.curtis.com/,http://www.wilcox.com/,Electronics and Computer Distribution,"[""Limit Conference Fees"", ""Optimize Trade Show Sponsorships"", ""Negotiate Rent or Mortgage Payments""]","[""Local Sponsorships""]","[""Optimize Supply Chain for Efficiency"", ""Engage in Investor Relations and Roadshows""]",959647178.4,"[""Harvest Health & Recreation"", ""TILT Holdings"", ""Indiva""]","[""Actionable Recommendation Recognition""]","[""Agile Coach"", ""Pest Management Specialist"", ""Farm Manager""]",Polarized clear-thinking artificial intelligence,Serv140,"OPR063,OPR049,OPR084",Incomplete,2020-11-07 12:25:23.296852,2024-01-16 18:25:20.416608
ORG305,992,Bowers Group,jschwartz@myers-smith.org,Open-architected actuating intranet,,voice-west-still,"('43.73649270', '7.41533830')","Monaco, Moneghetti",1971-12-02,http://cain.com/,377,2773965775572,https://case.com/,https://garcia.info/,Scenic and Sightseeing Transportation,"[""Optimize Equipment Purchase and Maintenance""]","[""Newspapers"", ""Demonstrations and Workshops"", ""Blog Posts""]","[""Become a Leading Brand in the Industry""]",236246333.6,"[""Cronos Group"", ""Aphria""]",[],"[""Agile Coach"", ""Google Cloud Professional Cloud Architect"", ""Demographic Analyst""]",Cross-platform multi-tasking installation,"Serv302,Serv016,Pro143","OPR056,OPR015",Complete,2024-03-07 16:07:07.893044,2024-05-26 19:47:26.637671
ORG306,2797,"Mueller, Santana and Mack",nelsonjoseph@nash-pittman.net,Inverse well-modulated migration,,since-involve,"('12.82574810', '44.79438040')","Yemen, 'Adan",1988-04-12,https://www.mitchell-miller.com/,967,5726950477035,https://hayes-edwards.net/,https://costa.com/,Information Technology Services,"[""Streamline Bonuses and Incentives"", ""Use In-House Compliance Audits"", ""Use Cost-Effective Travel Insurance""]","[""Online Seminars"", ""Public Relations (PR)""]","[""Enhance Cybersecurity Measures"", ""Implement Comprehensive CSR Programs"", ""Achieve Zero Waste to Landfill"", ""Achieve Strong Cash Flow Management""]",462324826.21,"[""The Supreme Cannabis Company"", ""Harvest One Cannabis"", ""MedMen Enterprises"", ""Hexo Corp""]","[""Best Data Privacy Practices"", ""Outstanding Achievement in Data Analytics Techniques""]",[],Multi-channeled demand-driven success,"Serv252,Pro275,Pro045,Pro229,Pro077","OPR058,OPR105,OPR118,OPR090,OPR110",Complete,2020-07-27 21:49:15.538458,2022-04-01 10:41:12.136291
ORG307,2119,"Patel, Bowen and Scott",larsoncarrie@gates.biz,Grass-roots 4thgeneration emulation,,sell-price-force,"('42.21525220', '20.74147720')","Kosovo, Prizren District",1993-05-13,https://patterson.net/,383,3314084632693,http://www.hopkins.com/,http://stevens.com/,Advertising Agencies,"[""Outsource Video Production"", ""Simplify Environmental Audits""]","[""Videos""]","[""Increase Average Transaction Value""]",81476445.02,"[""Vivo Cannabis"", ""MedMen Enterprises"", ""Jushi Holdings""]","[""User Behavior Prediction Excellence"", ""Excellence in Analytics Tools Development""]","[""Mentor"", ""SHRM-CP (SHRM Certified Professional)""]",Stand-alone bottom-line attitude,Pro231,"OPR022,OPR075",Complete,2022-07-07 08:05:41.707943,2024-04-27 06:31:26.891742
ORG308,1633,Chan-Baker,william94@maddox-scott.org,Adaptive fault-tolerant monitoring,,significant,"('37.78712760', '-122.40340790')","South Sudan, Unity",1998-01-03,http://www.edwards-jones.info/,211,0407763492580,http://www.nicholson.com/,http://ayers.com/,Tutoring,"[""Reduce Utility Usage (Electricity, Water, Gas)""]","[""Joint Ventures"", ""Virtual Events"", ""Workshops""]","[""Foster Social Equity Initiatives"", ""Secure Speaking Engagements at Major Conferences""]",499307658.04,"[""Green Thumb Industries"", ""Wayland Group"", ""Indiva"", ""The Green Organic Dutchman""]",[],[],Centralized scalable neural-net,"Pro319,Pro005",OPR037,Incomplete,2022-05-03 04:29:31.439046,2023-07-16 21:51:35.897328
